"","ensembl_gene_id","entrezgene_id","gene_biotype","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4754","ENSG00000239402",NA,"transcribed_unprocessed_pseudogene","CYP4F62P",4.89558221969174,-2.9657389390291,1.13439470569154,-2.61438009552518,0.00893895301637454,0.0458387948860089
"354","ENSG00000100867",10202,"protein_coding","DHRS2",381.922962140571,-2.96304041387089,0.694953724145517,-4.2636513927803,2.01113128426998e-05,0.000744918229766085
"7622","ENSG00000287566",105376380,"lncRNA","",130.880061594494,-2.96282019702309,0.734209195618137,-4.03538966101979,5.45117529781495e-05,0.00148264010180424
"362","ENSG00000101098",140730,"protein_coding","RIMS4",941.966959702251,-2.96054785141073,0.855259283298691,-3.4615793236316,0.000537015839231164,0.00714653007193987
"4353","ENSG00000233622",NA,"transcribed_unitary_pseudogene","CYP2T1P",508.228866570863,-2.95675387141397,0.603992035149426,-4.89535242080217,9.81297106884931e-07,8.08962230016511e-05
"4071","ENSG00000230314",100506409,"lncRNA","ELOVL2-AS1",27.3374443485149,-2.95562514124385,0.95232108989469,-3.10360147707187,0.00191180659698743,0.0165707693456492
"468","ENSG00000105707",3249,"protein_coding","HPN",822.786043897033,-2.94789227496857,0.624436822049787,-4.72088155418472,2.34824660848255e-06,0.000157122177609493
"3377","ENSG00000215910",284498,"protein_coding","C1orf167",8.95846557815897,-2.9373831212463,0.86151635321165,-3.40955004544722,0.000650701380744396,0.00815554485344692
"4588","ENSG00000236516",NA,"transcribed_processed_pseudogene","KLF2P4",3.34257408972079,-2.91594489180011,0.985918333500834,-2.95759272621097,0.00310051479844534,0.022818760106591
"1814","ENSG00000163879",7802,"protein_coding","DNALI1",960.293369249654,-2.89623326987675,0.537421630049749,-5.38912672645618,7.08008696317053e-08,1.11787373060026e-05
"1693","ENSG00000161055",92304,"protein_coding","SCGB3A1",331.996796511542,-2.89548795838185,0.870550095031777,-3.3260440437677,0.000880880082717993,0.00995250262044811
"6083","ENSG00000260963",105371264,"lncRNA","LINC03064",1.48996965211955,-2.8937608003649,0.998660312206637,-2.89764273696914,0.00375978608429702,0.0258816089179892
"3522","ENSG00000223808",NA,NA,NA,11.4903212147014,-2.89156953785251,1.04137416322689,-2.77668645906525,0.00549161261404109,0.0333054149128254
"2842","ENSG00000198062",23784,"protein_coding","POTEH",1.53948795276283,-2.88519127901485,0.919586567403721,-3.13748741150128,0.00170402591337235,0.0153245262886362
"2137","ENSG00000171532",4761,"protein_coding","NEUROD2",12.5449737026138,-2.86005581080395,0.776795934701574,-3.68186248541931,0.000231536294744769,0.0040435026298809
"1614","ENSG00000157303",203328,"protein_coding","SUSD3",1032.01229339905,-2.85824048600358,0.535656493887525,-5.33595787341232,9.50414678384634e-08,1.3997767488525e-05
"1067","ENSG00000134240",3158,"protein_coding","HMGCS2",979.263553136665,-2.84307913191682,1.06466947777974,-2.67038662350476,0.00757639531938479,0.0409384632237407
"5948","ENSG00000259616",NA,NA,NA,9.30821255184357,-2.83351103459091,0.710308467167847,-3.98912749257901,6.63167731435776e-05,0.00170050626949244
"2580","ENSG00000185156",162387,"protein_coding","MFSD6L",149.746854381963,-2.8239687144286,0.669349152080616,-4.21897705502507,2.45413244317194e-05,0.00085784130485434
"1218","ENSG00000139352",429,"protein_coding","ASCL1",6.67547703531877,-2.8160255738369,0.931321436597319,-3.02368813084079,0.00249713713736327,0.0196572094621248
"60","ENSG00000015520",29881,"protein_coding","NPC1L1",44.5751868975562,-2.81572484530112,0.555435134627289,-5.06940355364906,3.99064292984818e-07,4.19374521284629e-05
"833","ENSG00000123901",10888,"protein_coding","GPR83",34.7916648504663,-2.81227183905422,0.605337880545307,-4.64578862390182,3.387797521348e-06,0.000202626181766403
"2364","ENSG00000178462",79861,"protein_coding","TUBAL3",65.0737939931538,-2.79444291361371,0.636457259801413,-4.39062147627263,1.13027149920355e-05,0.000491437299922083
"21","ENSG00000006071",6833,"protein_coding","ABCC8",263.475456924575,-2.79407539348197,0.777520194555897,-3.59357276254141,0.00032617450738903,0.00509171114131966
"3074","ENSG00000204936",57126,"protein_coding","CD177",101.750616341885,-2.79272988436344,0.817086688601478,-3.4179113713668,0.000631036520435425,0.00797073994049655
"6438","ENSG00000268234",NA,"processed_pseudogene","FKBP4P6",1.48491192169406,-2.78862567754085,0.838388793960616,-3.32617241264302,0.000880474480095422,0.00995163552947417
"6148","ENSG00000261664",NA,"lncRNA","TTC39A-AS1",34.446139643873,-2.78573573943135,0.645729783296271,-4.31408897574919,1.60262396769124e-05,0.000633938155882282
"5295","ENSG00000250643",NA,"lncRNA","",15.9071201491641,-2.76585283650051,0.710741072893991,-3.89150555945575,9.96241060250418e-05,0.00223895864819367
"966","ENSG00000129514",3169,"protein_coding","FOXA1",6022.88749872338,-2.75067470967094,0.734614777481125,-3.74437704493579,0.000180841909815984,0.00341324114615165
"1144","ENSG00000136457",1101,"protein_coding","CHAD",453.16086488429,-2.74573549427214,0.691326650786273,-3.97169050426352,7.13643978822723e-05,0.00178109858934309
"13","ENSG00000004838",51364,"protein_coding","ZMYND10",231.456617224574,-2.7381552080935,0.506163321462704,-5.40962786513416,6.31558453524446e-08,1.01435909893224e-05
"2365","ENSG00000178538",767,"protein_coding","CA8",1216.35199165014,-2.73751768773119,0.576518786825241,-4.74835816332384,2.0507463034451e-06,0.00014203514639214
"4433","ENSG00000234722",103724390,"lncRNA","LINC01287",45.8883256618842,-2.73463254722424,0.876015733737542,-3.12167058410797,0.00179828032564953,0.0159087183035026
"5779","ENSG00000257986",NA,"lncRNA","LINC02306",4.69748788021461,-2.73154461409142,0.993897396213152,-2.74831650077652,0.0059902154508392,0.0351507729337276
"6761","ENSG00000274209",195977,"protein_coding","ANTXRL",11.8094430041035,-2.7284697427613,0.868991977352962,-3.13981004873312,0.00169057413567296,0.0152528264996237
"1066","ENSG00000134202",2947,"protein_coding","GSTM3",4478.9583694377,-2.72694194786888,0.605850893027582,-4.50101168332309,6.76307879207395e-06,0.000340088855533414
"2206","ENSG00000173404",3642,"protein_coding","INSM1",25.640154817812,-2.72451211148823,0.689406393720808,-3.95196815159157,7.75110583798536e-05,0.00188772356689549
"3449","ENSG00000222033",440925,"lncRNA","LINC01124",43.7969324504618,-2.72416096151725,0.709734030751819,-3.83828426351707,0.000123897001873302,0.00262559354918559
"6642","ENSG00000272068",NA,"lncRNA","BCAN-AS1",118.576624611909,-2.72110909162838,0.644954019076919,-4.21907455592405,2.4530715076735e-05,0.00085784130485434
"2849","ENSG00000198125",4151,"protein_coding","MB",1124.15742721355,-2.71115896224645,0.590531862846095,-4.59104602617019,4.41030056432964e-06,0.000247122736282784
"2103","ENSG00000170893",7200,"protein_coding","TRH",24.2146063374622,-2.70559114995252,0.636305972023728,-4.25202853486912,2.11842859823672e-05,0.00077313306980898
"2377","ENSG00000178965",127254,"protein_coding","ERICH3",69.003984009201,-2.70357792620362,0.746311876755956,-3.62258461965719,0.000291673999423471,0.00473773172036503
"3930","ENSG00000228613",NA,"lncRNA","",34.7378573408035,-2.70160263877129,0.636472156079642,-4.24465173058292,2.18933185356229e-05,0.00079202610293297
"6450","ENSG00000268686",101928295,"lncRNA","",225.897188747131,-2.69187037821385,0.683035147367518,-3.94104225615412,8.11283314906993e-05,0.00194280455527406
"6896","ENSG00000276790",NA,NA,NA,2.05454494733387,-2.69144806730725,0.873554013921587,-3.08103222515653,0.0020628432184003,0.017425904330998
"2045","ENSG00000169710",2194,"protein_coding","FASN",56650.9961212401,-2.67928453814574,0.466901106909482,-5.7384411784339,9.55519384098148e-09,2.35791809869306e-06
"4666","ENSG00000237487",NA,"processed_pseudogene","VN1R48P",5.70286742615501,-2.67716377771555,0.918859457073498,-2.91357264389717,0.00357318690816416,0.0249848171461837
"465","ENSG00000105668",11045,"protein_coding","UPK1A",30.4324276782436,-2.67099237577831,0.626290446696752,-4.26478224259358,2.00097256994786e-05,0.000742317796836963
"5682","ENSG00000256166",105375015,"lncRNA","LINC02571",6.74396529517876,-2.66428998250881,0.872736303364365,-3.05280068244907,0.00226716470655687,0.018516884344484
"3012","ENSG00000203635",NA,"lncRNA","",41.9701154271546,-2.65205795858972,0.643278787957596,-4.12271943088623,3.74425648449925e-05,0.00114641318919812
"1438","ENSG00000147642",55638,"protein_coding","SYBU",1068.07265825228,-2.65031162966175,0.508454663187808,-5.21248367169131,1.86328973233735e-07,2.31815277158048e-05
"5613","ENSG00000255085",NA,"transcribed_unprocessed_pseudogene","",94.9834711549663,-2.64652619109053,0.522043887650891,-5.06954731909504,3.98762991386527e-07,4.19374521284629e-05
"5375","ENSG00000251665",NA,"lncRNA","",2.50547921834858,-2.64612829738987,0.945265597076654,-2.79934899310134,0.00512057608602252,0.0318087789000763
"4518","ENSG00000235713",NA,"transcribed_unprocessed_pseudogene","",4.00660801541684,-2.64431359661623,0.814850410532266,-3.24515219289016,0.00117387866780868,0.011957645412763
"2609","ENSG00000185863",100505993,"protein_coding","TMEM210",6.87400639982135,-2.6381576181209,0.774553010455854,-3.40603881530103,0.000659128073557822,0.00822244066853416
"5220","ENSG00000249661",NA,"processed_pseudogene","TNRC18P1",185.233469317346,-2.6367012515428,0.748313711619815,-3.52352390528211,0.000425848680101493,0.00605879095759521
"3797","ENSG00000226835",107985092,"lncRNA","ARHGAP29-AS1",9.77199737824667,-2.62137801387135,0.634756028092249,-4.12974103097512,3.63172081887346e-05,0.00112779902416611
"681","ENSG00000115468",80303,"protein_coding","EFHD1",9890.01824516311,-2.62033983704209,0.519372858477761,-5.0451997909981,4.53047715269482e-07,4.53802794794931e-05
"1282","ENSG00000141977",117286,"protein_coding","CIB3",13.3866079779892,-2.61831023427714,0.744495886448695,-3.51689012919426,0.000436634478225216,0.00616283103319242
"495","ENSG00000106631",58498,"protein_coding","MYL7",26.8588008130536,-2.61813581429417,0.851017429691723,-3.07647731168394,0.00209462242922249,0.0175986067548339
"2773","ENSG00000196427",148545,"protein_coding","NBPF4",43.5981452562481,-2.61744600654587,0.96665519194426,-2.70773490729546,0.00677441097562388,0.038102354984709
"5525","ENSG00000254153",123466212,"lncRNA","LINC02950",44.3872904684061,-2.61723265654838,0.584073029416041,-4.48100241705237,7.42932699456699e-06,0.000366664347644444
"2133","ENSG00000171487",126206,"protein_coding","NLRP5",7.15621686592745,-2.61685293861397,1.01906943055854,-2.56788483703185,0.0102321143055567,0.0499648908219145
"2437","ENSG00000181562",10876,"protein_coding","EDDM3A",3.62722043347559,-2.61631101321064,0.935140672068923,-2.79777266817222,0.00514563148709002,0.0318923021410427
"5722","ENSG00000256916",NA,"lncRNA","MMP20-AS1",129.959767901278,-2.61424564123041,0.832052742747425,-3.14192298987948,0.00167842175349614,0.015179939655042
"1883","ENSG00000165215",1365,"protein_coding","CLDN3",3061.36161889802,-2.60553336820907,0.624013481421661,-4.17544403411446,2.97405367194152e-05,0.000963645112381607
"1924","ENSG00000166317",79933,"protein_coding","SYNPO2L",77.1243806991597,-2.60182703666095,0.680077378792741,-3.82578088581575,0.00013035820188628,0.00272123659310171
"497","ENSG00000106688",6505,"protein_coding","SLC1A1",1515.30902235375,-2.6014229902513,0.554335533376637,-4.69286710596593,2.69402505880705e-06,0.00017307717541598
"513","ENSG00000107485",2625,"protein_coding","GATA3",8462.2026563913,-2.59570973058918,0.545175086885698,-4.76124055010863,1.9240654235335e-06,0.000135528404180917
"5966","ENSG00000259725",NA,"lncRNA","",34.2982167366403,-2.595585782556,0.765568078694938,-3.39040492255201,0.000697894577688383,0.00855144615383904
"3359","ENSG00000215274",102724473,"protein_coding","GAGE10",2.45646528731205,-2.59159891155419,0.865452858926303,-2.99450037610295,0.00274894716932148,0.0210244805876964
"3697","ENSG00000225676",105372988,"lncRNA","",6.82841528024538,-2.5873223054543,0.770842493788734,-3.3564863461762,0.000789396185836256,0.00923415216707233
"2706","ENSG00000188488",5104,"protein_coding","SERPINA5",2212.00176969453,-2.58371549843306,0.764907312612607,-3.37781513633091,0.000730641810894081,0.00881903725552001
"4803","ENSG00000240253",NA,"transcribed_unprocessed_pseudogene","FAR2P3",9.65637475337337,-2.5762638185537,0.846090371512641,-3.04490383686539,0.00232754717568737,0.0188173275895992
"234","ENSG00000079393",51207,"protein_coding","DUSP13B",17.2618698036405,-2.57196624117126,0.790132771213598,-3.25510640094179,0.00113349891193422,0.0116873789500577
"1523","ENSG00000151892",2674,"protein_coding","GFRA1",6720.97512745917,-2.57019528393172,0.821689222972439,-3.12794084682541,0.00176035606011934,0.0156587068468651
"847","ENSG00000124253",5105,"protein_coding","PCK1",64.3832646527405,-2.56609711974111,0.871830825877971,-2.94334295550624,0.00324688509552326,0.0235060097978216
"4152","ENSG00000231258",NA,"unprocessed_pseudogene","ZSWIM5P2",3.7866251427796,-2.5644274110037,0.802222004265576,-3.19665553595902,0.00139030848026474,0.0134052985207664
"7379","ENSG00000286081",105373682,"lncRNA","",15.602926829933,-2.56125881638566,0.791635367525212,-3.23540220845943,0.00121471487307169,0.0122166546829682
"3950","ENSG00000228792",NA,"lncRNA","",2.33494101317313,-2.55079173792208,0.808511732509904,-3.15492235344999,0.00160540824889454,0.0146977881123009
"2178","ENSG00000172551",118430,"protein_coding","MUCL1",1879.39605315196,-2.54387441585529,0.939576720112403,-2.7074685455712,0.00677984951409972,0.0381156838555195
"1274","ENSG00000141736",2064,"protein_coding","ERBB2",21773.9241279923,-2.5376183949218,0.480834743757268,-5.27752710857106,1.30938839043418e-07,1.81377063956722e-05
"245","ENSG00000081479",4036,"protein_coding","LRP2",3364.81906183332,-2.5323419029553,0.712088916690446,-3.55621586518267,0.000376234975487841,0.00559428078875815
"212","ENSG00000075886",113457,"protein_coding","TUBA3D",114.800542456187,-2.53122533307752,0.66585901367381,-3.80144337028907,0.000143855620113812,0.0029323567377904
"1904","ENSG00000165731",5979,"protein_coding","RET",1462.1857413562,-2.53102664307521,0.599642923941943,-4.22088970288634,2.43339986247404e-05,0.000853797981878604
"3215","ENSG00000211798",NA,"TR_V_gene","TRAV18",3.38395208794773,-2.52748250644419,0.853623860099937,-2.96088549604072,0.00306755961778818,0.022639644320409
"1632","ENSG00000158258",64084,"protein_coding","CLSTN2",5209.04821548122,-2.52731695997198,0.703453958526136,-3.59272547881765,0.000327237283349287,0.00509762360040181
"1736","ENSG00000162755",126823,"protein_coding","KLHDC9",204.526234330233,-2.51339581231014,0.518028443688001,-4.85184904986397,1.22315706729061e-06,9.50056628445842e-05
"555","ENSG00000109436",23158,"protein_coding","TBC1D9",10537.4200075414,-2.50426025634748,0.494864088576535,-5.06050108333972,4.18156083433681e-07,4.32814777247384e-05
"3332","ENSG00000214530",10809,"protein_coding","STARD10",7285.3558351516,-2.50414658025602,0.449124317828249,-5.57562011419217,2.46649649802908e-08,5.25296624157412e-06
"3405","ENSG00000218713",NA,"processed_pseudogene","",15.7300985178286,-2.50344017824233,0.71540356108116,-3.49933983339276,0.000466411722124874,0.0064655630914498
"5186","ENSG00000249203",NA,NA,NA,7.1174556659915,-2.50142309784052,0.96688968278846,-2.5870822104819,0.00967924955646872,0.048140442735336
"6034","ENSG00000260284",NA,"transcribed_unitary_pseudogene","TPSP2",15.1149531537294,-2.50118025522527,0.75638739456623,-3.30674502667992,0.000943867620449234,0.0104023647658028
"1866","ENSG00000164893",157724,"protein_coding","SLC7A13",11.6613311644231,-2.49973495299492,0.899036709555958,-2.78045926982176,0.00542820686012687,0.0330380859292451
"2086","ENSG00000170498",3814,"protein_coding","KISS1",27.4490955862688,-2.49266773098149,0.757144394737283,-3.29219597781796,0.000994083130506295,0.0107553790966683
"857","ENSG00000124664",25803,"protein_coding","SPDEF",5862.81476744485,-2.49000182161851,0.73252292302373,-3.39921351722374,0.000675799363234925,0.0083659919843388
"2220","ENSG00000173947",128344,"protein_coding","CIMAP3",332.561224496384,-2.48084214645248,0.465499616959467,-5.32941823380384,9.85278662056306e-08,1.43677252881287e-05
"2095","ENSG00000170743",143425,"protein_coding","SYT9",193.564149707959,-2.47868206039672,0.874815691632969,-2.83337631469539,0.00460591284514324,0.0295651204884974
"2933","ENSG00000200385",NA,"snoRNA","",7.01533078352246,-2.46460132401641,0.792656399782269,-3.10929341476761,0.00187535378979942,0.0163843922427916
"4474","ENSG00000235142",100422737,"lncRNA","LINC02532",49.3878608462626,-2.46412938815851,0.687918936944478,-3.58200545997964,0.000340966664772136,0.00522024883482725
"2483","ENSG00000182798",645864,"protein_coding","MAGEB17",12.5404818648545,-2.46262337716341,0.829848925933312,-2.96755626259774,0.00300177339525847,0.0223480679828414
"5670","ENSG00000255974",1548,"protein_coding","CYP2A6",46.4396323554927,-2.45941670255982,0.777109752948336,-3.16482542295841,0.00155176026411115,0.0143923214132974
"340","ENSG00000100219",7494,"protein_coding","XBP1",46636.1903386014,-2.45749943201292,0.406224298565854,-6.04961210023366,1.45195004471106e-09,5.57758376969314e-07
"1206","ENSG00000138769",8999,"protein_coding","CDKL2",55.971569725755,-2.45707367970577,0.602384682446154,-4.07891128593796,4.52470978117859e-05,0.00130840994994073
